,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
22431,50,0,172281,0,9,0,0,0,0,0,7688,0,50,0,1
22432,46,0,180505,0,9,0,0,0,0,0,0,0,40,0,0
22433,45,0,168262,0,14,0,0,0,0,0,0,0,40,0,0
22434,27,0,85126,0,9,0,0,0,0,1,0,0,40,0,0
22435,31,0,113838,0,13,0,0,0,0,0,0,0,50,0,0
22436,32,0,197457,0,9,0,0,0,0,1,1471,0,38,0,0
22437,28,0,197905,0,9,0,0,0,0,0,0,0,50,0,0
22438,32,0,316589,0,13,0,0,0,0,0,0,0,40,0,1
22439,36,0,336367,0,12,0,0,0,0,0,0,0,50,0,0
22440,39,0,143123,0,11,0,0,0,0,0,0,2415,40,0,1
22441,23,0,209955,0,9,0,0,0,0,0,0,0,40,0,0
22442,44,0,210013,0,9,0,0,0,0,0,0,0,40,0,1
22443,37,0,224541,0,10,0,0,0,0,0,0,0,40,0,0
22444,36,0,275653,0,4,0,0,0,0,1,2977,0,40,0,0
22445,45,0,88061,0,7,0,0,0,0,1,0,0,40,0,0
22446,43,0,195897,0,9,0,0,0,0,0,7298,0,40,0,1
22447,49,0,43206,0,15,0,0,0,0,1,0,0,55,0,1
22448,37,0,202950,0,9,0,0,0,0,0,0,0,40,0,1
22449,26,0,154093,0,9,0,0,0,0,0,0,0,40,0,0
22450,34,0,112115,0,15,0,0,0,0,0,0,1977,55,0,1
22451,51,0,355954,0,10,0,0,0,0,0,0,0,60,0,1
22452,24,0,379418,0,10,0,0,0,0,1,0,0,40,0,0
22453,67,0,286372,0,13,0,0,0,0,0,0,0,40,0,0
22454,40,0,48087,0,9,0,0,0,0,0,7298,0,45,0,1
22455,32,0,387270,0,9,0,0,0,0,1,0,0,40,0,1
22456,21,0,270043,0,10,0,0,0,0,1,0,0,16,0,0
22457,39,0,65738,0,10,0,0,0,0,1,0,0,15,0,1
22458,33,0,159888,0,7,0,0,0,0,0,0,0,40,0,0
22459,48,0,278039,0,9,0,0,0,0,0,0,0,60,0,0
22460,21,0,265434,0,10,0,0,0,0,1,0,0,30,0,0
22461,68,0,52052,0,11,0,0,0,0,1,25124,0,50,0,1
22462,24,0,208882,0,9,0,0,0,0,0,0,0,40,0,0
22463,24,0,229393,0,7,0,0,0,0,0,2463,0,40,0,0
22464,23,0,53513,0,13,0,0,0,0,1,0,0,45,0,0
22465,40,0,225193,0,9,0,0,0,0,0,0,0,63,0,0
22466,48,0,166809,0,13,0,0,0,0,1,0,0,50,0,1
22467,42,0,175674,0,9,0,0,0,0,0,0,0,60,0,0
22468,45,0,368947,0,13,0,0,0,0,1,0,0,40,0,0
22469,31,0,194901,0,9,0,0,0,0,0,0,0,50,0,1
22470,53,0,203173,0,11,0,0,0,0,0,0,0,45,0,0
22471,25,0,267431,0,13,0,0,0,0,1,0,0,55,0,0
22472,32,0,111836,0,10,0,0,0,0,0,0,0,50,0,0
22473,34,0,198613,0,7,0,0,0,0,0,0,0,25,0,0
22474,41,0,149102,0,13,0,0,0,0,0,0,0,35,0,1
22475,57,0,121111,0,9,0,0,0,0,1,0,0,40,0,0
22476,25,0,130397,0,6,0,0,0,0,0,0,0,40,0,0
22477,40,0,212847,0,10,0,0,0,0,0,0,2179,40,0,0
22478,17,0,184198,0,7,0,0,0,0,1,0,0,13,0,0
22479,17,0,121287,0,5,0,0,0,0,0,0,0,40,0,0
22480,82,0,120408,0,10,0,0,0,0,0,0,0,20,0,0
22481,40,0,164678,0,12,0,0,0,0,1,0,0,32,0,0
22482,26,0,388812,0,10,0,0,0,0,0,0,0,35,0,0
22483,37,0,294919,0,10,0,0,0,0,0,0,0,40,0,0
22484,25,0,101684,0,6,0,0,0,0,0,0,0,40,0,0
22485,65,0,36209,0,6,0,0,0,0,0,0,0,22,0,1
22486,39,0,123983,0,13,0,0,0,0,0,0,0,40,0,0
22487,36,0,340001,0,9,0,0,0,0,0,0,0,40,0,0
22488,37,0,203828,0,9,0,0,0,0,0,0,0,45,0,0
22489,23,0,183789,0,9,0,0,0,0,0,0,0,40,0,0
22490,34,0,305619,0,9,0,0,0,0,0,0,0,40,0,1
22491,63,0,174181,0,13,0,0,0,0,0,0,0,20,0,0
22492,59,0,131869,0,9,0,0,0,0,1,0,0,35,0,0
22493,49,0,43479,0,10,0,0,0,0,0,0,0,40,0,0
22494,62,0,203126,0,5,0,0,0,0,1,0,0,40,0,0
22495,17,0,118792,0,7,0,0,0,0,1,0,0,9,0,0
22496,28,0,272913,0,6,0,0,0,0,0,0,0,30,0,0
22497,45,0,222011,0,13,0,0,0,0,0,0,0,40,0,0
22498,40,0,301007,0,13,0,0,0,0,0,0,0,60,0,0
22499,45,0,197731,0,9,0,0,0,0,0,0,0,40,0,0
22500,20,0,173736,0,5,0,0,0,0,0,0,0,40,0,0
22501,19,0,182590,0,6,0,0,0,0,1,0,0,38,0,0
22502,59,0,93211,0,13,0,0,0,0,1,0,0,22,0,1
22503,41,0,24763,0,9,0,0,0,0,0,7443,0,40,0,0
22504,49,0,219021,0,10,0,0,0,0,0,0,0,48,0,1
22505,37,0,137229,0,11,0,0,0,0,0,0,0,45,0,1
22506,31,0,281030,0,9,0,0,0,0,0,0,0,45,0,0
22507,21,0,234108,0,10,0,0,0,0,0,0,0,40,0,0
22508,27,0,46868,0,13,0,0,0,0,1,0,0,15,0,0
22509,20,0,162667,0,9,0,0,0,0,0,0,0,40,0,0
22510,51,0,173291,0,9,0,0,0,0,1,0,0,40,0,0
22511,46,0,305160,0,2,0,0,0,0,0,0,0,40,0,0
22512,48,0,212954,0,10,0,0,0,0,0,0,0,60,0,1
22513,39,0,112284,0,14,0,0,0,0,1,0,0,40,0,0
22514,50,0,164198,0,12,0,0,0,0,0,15024,0,45,0,1
22515,41,0,152958,0,9,0,0,0,0,0,0,0,40,0,1
22516,21,0,145389,0,10,0,0,0,0,1,0,0,25,0,0
22517,54,0,119570,0,12,0,0,0,0,0,0,0,50,0,1
22518,40,0,272343,0,9,0,0,0,0,1,0,0,40,0,1
22519,44,0,187720,0,9,0,0,0,0,0,0,0,41,0,0
22520,50,0,145409,0,9,0,0,0,0,0,0,0,50,0,1
22521,42,0,208726,0,10,0,0,0,0,1,0,0,45,0,0
22522,34,0,203488,0,9,0,0,0,0,0,0,0,40,0,0
22523,46,0,330416,0,10,0,0,0,0,0,0,0,40,0,0
22524,35,0,25803,0,9,0,0,0,0,0,0,0,40,0,0
22525,38,0,171150,0,12,0,0,0,0,0,0,0,40,0,1
22526,37,0,82576,0,15,0,0,0,0,0,14084,0,36,0,1
22527,30,0,329425,0,9,0,0,0,0,0,0,0,40,0,0
22528,22,0,185452,0,13,0,0,0,0,1,0,0,40,0,0
22529,21,0,201179,0,9,0,0,0,0,0,0,0,40,0,0
22530,40,0,182268,0,1,0,0,0,0,0,0,0,40,0,0
22531,56,0,95763,0,9,0,0,0,0,0,0,0,55,0,0
22532,48,0,125892,0,5,0,0,0,0,0,0,0,40,0,0
22533,21,0,121407,0,11,0,0,0,0,1,0,0,36,0,0
22534,52,0,373367,0,7,0,0,0,0,0,0,0,40,0,0
22535,60,0,165982,0,14,0,0,0,0,0,0,0,50,0,1
22536,45,0,165484,0,16,0,0,0,0,0,0,0,50,0,1
22537,30,0,156890,0,9,0,0,0,0,0,0,0,45,0,0
22538,31,0,156763,0,9,0,0,0,0,0,2829,0,40,0,0
22539,43,0,244172,0,9,0,0,0,0,0,0,0,35,0,0
22540,36,0,219814,0,5,0,0,0,0,0,0,0,35,0,0
22541,42,0,171841,0,15,0,0,0,0,0,0,0,60,0,0
22542,28,0,168524,0,14,0,0,0,0,1,7688,0,35,0,1
22543,62,0,205643,0,15,0,0,0,0,0,0,0,45,0,1
22544,65,0,174904,0,9,0,0,0,0,1,0,0,40,0,0
22545,45,0,102559,0,11,0,0,0,0,0,0,0,40,0,1
22546,47,0,60267,0,13,0,0,0,0,0,0,0,38,0,1
22547,43,0,388725,0,12,0,0,0,0,0,0,0,40,0,0
22548,24,0,215712,0,10,0,0,0,0,0,0,0,35,0,0
22549,44,0,171722,0,9,0,0,0,0,1,0,0,39,0,0
22550,25,0,193051,0,9,0,0,0,0,0,0,0,25,0,0
22551,21,0,305446,0,10,0,0,0,0,0,0,0,40,0,0
22552,29,0,146949,0,11,0,0,0,0,0,0,0,43,0,0
22553,21,0,322144,0,10,0,0,0,0,0,0,0,40,0,0
22554,41,0,75742,0,15,0,0,0,0,0,0,0,45,0,1
22555,64,0,380687,0,13,0,0,0,0,1,0,0,8,0,0
22556,55,0,95149,0,10,0,0,0,0,0,0,0,99,0,0
22557,42,0,68469,0,9,0,0,0,0,0,0,0,40,0,0
22558,63,0,27653,0,9,0,0,0,0,0,0,0,35,0,0
22559,21,0,410439,0,10,0,0,0,0,0,0,0,24,0,0
22560,28,0,37821,0,11,0,0,0,0,1,0,0,55,0,0
22561,45,0,228570,0,9,0,0,0,0,1,0,0,35,0,0
22562,21,0,141453,0,9,0,0,0,0,1,0,0,40,0,0
22563,34,0,88215,0,14,0,0,0,0,1,0,0,40,0,1
22564,53,0,48641,0,8,0,0,0,0,1,0,0,35,0,0
22565,45,0,185385,0,9,0,0,0,0,0,0,0,40,0,0
22566,47,0,341471,0,9,0,0,0,0,1,0,0,4,0,0
22567,41,0,163322,0,7,0,0,0,0,1,0,0,36,0,0
22568,35,0,99357,0,13,0,0,0,0,1,0,1977,30,0,1
22569,43,0,602513,0,14,0,0,0,0,0,0,0,50,0,1
22570,53,0,287192,0,2,0,0,0,0,0,0,0,32,0,0
22571,34,0,215047,0,10,0,0,0,0,0,0,0,45,0,0
22572,46,0,97863,0,11,0,0,0,0,0,5178,0,40,0,1
22573,59,0,308118,0,12,0,0,0,0,1,0,0,40,0,1
22574,53,0,137192,0,13,0,0,0,0,0,0,0,50,0,0
22575,33,0,275369,0,4,0,0,0,0,0,0,0,35,0,0
22576,45,0,99971,0,9,0,0,0,0,0,0,0,50,0,0
22577,48,0,103713,0,14,0,0,0,0,0,0,0,40,0,1
22578,42,0,253770,0,10,0,0,0,0,1,0,0,40,0,0
22579,55,0,162205,0,9,0,0,0,0,0,5178,0,72,0,1
22580,46,0,31267,0,9,0,0,0,0,0,0,0,50,0,0
22581,17,0,198146,0,7,0,0,0,0,1,0,0,16,0,0
22582,23,0,178207,0,10,0,0,0,0,1,0,0,35,0,0
22583,21,0,317175,0,9,0,0,0,0,0,0,0,60,0,0
22584,53,0,221791,0,9,0,0,0,0,0,0,0,40,0,0
22585,61,0,187124,0,9,0,0,0,0,0,0,0,20,0,1
22586,58,0,280519,0,9,0,0,0,0,0,0,0,40,0,0
22587,36,0,207568,0,9,0,0,0,0,0,0,0,50,0,0
22588,45,0,192684,0,10,0,0,0,0,1,0,0,38,0,0
22589,39,0,103260,0,13,0,0,0,0,1,0,0,30,0,1
22590,39,0,191227,0,13,0,0,0,0,1,13550,0,50,0,1
22591,48,0,382242,0,16,0,0,0,0,1,0,0,40,0,1
22592,41,0,106900,0,13,0,0,0,0,0,0,0,38,0,0
22593,30,0,48520,0,12,0,0,0,0,0,0,2002,40,0,0
22594,50,0,55527,0,12,0,0,0,0,0,0,0,45,0,0
22595,51,0,246820,0,9,0,0,0,0,0,7298,0,48,0,1
22596,23,0,33884,0,10,0,0,0,0,1,0,0,40,0,0
22597,41,0,29762,0,10,0,0,0,0,0,0,0,60,0,0
22598,47,0,168109,0,9,0,0,0,0,0,0,0,70,0,0
22599,51,0,207449,0,13,0,0,0,0,0,0,0,55,0,0
22600,60,0,189098,0,9,0,0,0,0,0,0,0,40,0,0
22601,51,0,194259,0,13,0,0,0,0,1,0,0,40,0,0
22602,20,0,194630,0,10,0,0,0,0,0,0,0,40,0,0
22603,29,0,179681,0,9,0,0,0,0,1,0,0,37,0,0
22604,42,0,136996,0,10,0,0,0,0,0,0,0,48,0,0
22605,32,0,143604,0,9,0,0,0,0,1,0,0,16,0,0
22606,19,0,243373,0,8,0,0,0,0,0,1055,0,40,0,0
22607,34,0,261799,0,11,0,0,0,0,0,0,0,45,0,1
22608,48,0,143281,0,9,0,0,0,0,1,0,0,48,0,0
22609,38,0,185556,0,10,0,0,0,0,0,0,0,40,0,0
22610,38,0,111499,0,15,0,0,0,0,1,0,0,50,0,1
22611,40,0,280433,0,13,0,0,0,0,0,0,0,50,0,0
22612,39,0,37314,0,14,0,0,0,0,0,0,0,50,0,1
22613,38,0,103408,0,14,0,0,0,0,0,0,0,40,0,0
22614,26,0,270151,0,13,0,0,0,0,1,0,0,40,0,0
22615,23,0,96748,0,10,0,0,0,0,0,0,0,10,0,0
22616,20,0,164775,0,3,0,0,0,0,0,0,0,40,0,0
22617,49,0,190319,0,13,0,0,0,0,0,0,0,40,0,0
22618,23,0,213115,0,9,0,0,0,0,1,0,0,40,0,0
22619,47,0,156926,0,13,0,0,0,0,0,0,0,45,0,1
22620,43,0,112967,0,10,0,0,0,0,0,0,0,40,0,0
22621,56,0,35373,0,10,0,0,0,0,0,0,0,30,0,0
22622,60,0,220342,0,7,0,0,0,0,0,0,0,35,0,0
22623,29,0,163167,0,9,0,0,0,0,0,0,0,40,0,0
22624,25,0,404951,0,13,0,0,0,0,1,0,0,38,0,0
22625,39,0,122032,0,11,0,0,0,0,0,0,0,40,0,0
22626,37,0,143582,0,11,0,0,0,0,1,4101,0,35,0,0
22627,38,0,108140,0,13,0,0,0,0,0,2202,0,45,0,0
22628,47,0,251508,0,9,0,0,0,0,1,0,0,36,0,0
22629,50,0,197054,0,15,0,0,0,0,0,0,0,50,0,1
22630,64,0,36960,0,9,0,0,0,0,0,0,0,40,0,1
22631,35,0,165930,0,10,0,0,0,0,0,0,0,40,0,0
22632,25,0,178960,0,7,0,0,0,0,1,0,0,40,0,0
22633,42,0,214503,0,13,0,0,0,0,0,0,0,44,0,1
22634,51,0,110458,0,13,0,0,0,0,0,0,0,40,0,0
22635,21,0,202125,0,9,0,0,0,0,0,0,0,40,0,0
22636,53,0,284329,0,14,0,0,0,0,0,0,0,50,0,1
22637,29,0,192924,0,11,0,0,0,0,1,0,0,40,0,0
22638,34,0,340917,0,15,0,0,0,0,0,2829,0,50,0,0
22639,37,0,340614,0,14,0,0,0,0,0,0,0,50,0,1
22640,20,0,196678,0,8,0,0,0,0,1,0,0,40,0,0
22641,18,0,266489,0,10,0,0,0,0,0,0,0,50,0,0
22642,57,0,61474,0,10,0,0,0,0,0,7688,0,45,0,1
22643,47,0,99127,0,11,0,0,0,0,0,0,0,40,0,1
22644,27,0,215955,0,10,0,0,0,0,0,2829,0,40,0,0
22645,23,0,215395,0,11,0,0,0,0,0,0,0,50,0,0
22646,36,0,183898,0,13,0,0,0,0,0,0,0,60,0,0
22647,48,0,97176,0,9,0,0,0,0,1,0,0,40,0,0
22648,40,0,145160,0,10,0,0,0,0,0,0,0,43,0,0
22649,51,0,357949,0,13,0,0,0,0,1,0,0,16,0,0
22650,59,0,177120,0,5,0,0,0,0,0,0,0,40,0,0
22651,32,0,288229,0,10,0,0,0,0,1,0,0,40,0,0
22652,39,0,509060,0,10,0,0,0,0,0,0,0,40,0,0
22653,32,0,47932,0,9,0,0,0,0,0,0,0,40,0,0
22654,38,0,103925,0,9,0,0,0,0,1,0,0,40,0,1
22655,44,0,183829,0,13,0,0,0,0,1,0,0,38,0,0
22656,51,0,138852,0,9,0,0,0,0,0,0,0,40,0,0
22657,54,0,188186,0,9,0,0,0,0,1,0,0,20,0,0
22658,22,0,34616,0,10,0,0,0,0,1,0,0,30,0,0
22659,19,0,220819,0,9,0,0,0,0,1,0,0,40,0,0
22660,31,0,281540,0,12,0,0,0,0,0,0,0,45,0,0
22661,53,0,47396,0,9,0,0,0,0,0,0,0,40,0,0
22662,28,0,141350,0,13,0,0,0,0,0,0,0,45,0,0
22663,19,0,331433,0,9,0,0,0,0,0,0,0,32,0,0
22664,40,0,346532,0,10,0,0,0,0,0,0,0,40,0,1
22665,21,0,241367,0,10,0,0,0,0,0,0,0,10,0,0
22666,39,0,216256,0,13,0,0,0,0,0,0,0,60,0,1
22667,40,0,153031,0,14,0,0,0,0,0,7298,0,35,0,1
22668,36,0,116138,0,9,0,0,0,0,0,0,0,40,0,0
22669,18,0,193166,0,5,0,0,0,0,1,0,0,42,0,0
22670,32,0,275094,0,13,0,0,0,0,0,7688,0,55,0,1
22671,50,0,81548,0,9,0,0,0,0,0,0,0,40,0,0
22672,18,0,167979,0,7,0,0,0,0,0,0,0,15,0,0
22673,19,0,67759,0,9,0,0,0,0,0,0,0,43,0,0
22674,53,0,200190,0,10,0,0,0,0,0,0,0,40,0,1
22675,49,0,403112,0,9,0,0,0,0,1,0,0,32,0,0
22676,40,0,214891,0,13,0,0,0,0,0,0,0,45,0,0
22677,31,0,142675,0,10,0,0,0,0,0,0,0,40,0,0
22678,47,0,88500,0,9,0,0,0,0,0,0,0,35,0,0
22679,35,0,145308,0,10,0,0,0,0,0,0,0,40,0,0
22680,47,0,204377,0,10,0,0,0,0,1,0,0,20,0,0
22681,43,0,260696,0,14,0,0,0,0,1,0,0,20,0,0
22682,51,0,231181,0,10,0,0,0,0,0,0,0,21,0,0
22683,54,0,260052,0,14,0,0,0,0,0,0,0,40,0,1
22684,76,0,178665,0,5,0,0,0,0,0,0,0,30,0,0
22685,33,0,226267,0,4,0,0,0,0,0,0,0,43,0,0
22686,19,0,111232,0,8,0,0,0,0,0,0,0,15,0,0
22687,49,0,87928,0,11,0,0,0,0,0,5013,0,40,0,0
22688,26,0,212748,0,9,0,0,0,0,0,0,0,40,0,0
22689,23,0,110677,0,10,0,0,0,0,1,0,0,15,0,0
22690,49,0,139268,0,9,0,0,0,0,0,7298,0,40,0,1
22691,24,0,306779,0,10,0,0,0,0,0,0,0,65,0,0
22692,48,0,318331,0,9,0,0,0,0,0,0,0,40,0,0
22693,36,0,143385,0,10,0,0,0,0,0,0,0,40,0,0
22694,33,0,288273,0,8,0,0,0,0,1,1471,0,40,0,0
22695,31,0,167725,0,13,0,0,0,0,0,15024,0,48,0,1
22696,53,0,94081,0,13,0,0,0,0,0,0,0,44,0,1
22697,22,0,194723,0,13,0,0,0,0,1,0,0,10,0,0
22698,43,0,163985,0,9,0,0,0,0,0,0,0,40,0,0
22699,31,0,189759,0,12,0,0,0,0,0,0,0,40,0,0
22700,53,0,195922,0,14,0,0,0,0,1,0,0,40,0,0
22701,36,0,54159,0,13,0,0,0,0,0,0,0,45,0,0
22702,47,0,166863,0,9,0,0,0,0,0,0,0,40,0,1
22703,52,0,104501,0,10,0,0,0,0,0,0,0,40,0,1
22704,39,0,210626,0,9,0,0,0,0,1,0,0,40,0,0
22705,24,0,448026,0,13,0,0,0,0,0,0,0,40,0,0
22706,17,0,170916,0,6,0,0,0,0,1,0,1602,40,0,0
22707,53,0,283602,0,14,0,0,0,0,1,15024,0,40,0,1
22708,21,0,189749,0,10,0,0,0,0,0,0,0,40,0,0
22709,29,0,90934,0,13,0,0,0,0,0,0,0,64,0,1
22710,34,0,253121,0,13,0,0,0,0,0,0,0,40,0,0
22711,28,0,181776,0,10,0,0,0,0,1,0,0,40,0,0
22712,61,0,162397,0,13,0,0,0,0,0,0,0,40,0,1
22713,20,0,70708,0,9,0,0,0,0,0,0,0,60,0,0
22714,47,0,103406,0,9,0,0,0,0,0,0,0,40,0,0
22715,40,0,224658,0,13,0,0,0,0,0,0,0,45,0,1
22716,26,0,213451,0,10,0,0,0,0,1,0,0,10,0,0
22717,53,0,139671,0,10,0,0,0,0,0,0,0,40,0,1
22718,26,0,36201,0,13,0,0,0,0,0,0,0,50,0,0
22719,39,0,237713,0,15,0,0,0,0,0,0,2415,99,0,1
22720,17,0,173497,0,7,0,0,0,0,0,0,0,15,0,0
22721,46,0,375606,0,16,0,0,0,0,0,0,0,40,0,1
22722,34,0,203488,0,13,0,0,0,0,0,15024,0,40,0,1
22723,45,0,107231,0,13,0,0,0,0,0,0,0,45,0,0
22724,23,0,216811,0,9,0,0,0,0,1,0,0,16,0,0
22725,41,0,288679,0,9,0,0,0,0,0,0,0,40,0,0
22726,26,0,105516,0,13,0,0,0,0,1,0,0,40,0,0
22727,28,0,282972,0,13,0,0,0,0,1,0,0,4,0,0
22728,18,0,117372,0,7,0,0,0,0,0,0,0,15,0,0
22729,38,0,112497,0,9,0,0,0,0,0,0,0,40,0,1
22730,66,0,186032,0,11,0,0,0,0,1,2964,0,30,0,0
22731,28,0,192384,0,13,0,0,0,0,0,0,0,40,0,1
22732,49,0,43348,0,14,0,0,0,0,0,0,0,40,0,1
22733,29,0,181822,0,13,0,0,0,0,0,0,0,40,0,0
22734,43,0,216070,0,14,0,0,0,0,1,0,0,50,0,1
22735,34,0,112062,0,14,0,0,0,0,1,0,0,40,0,0
22736,30,0,218551,0,11,0,0,0,0,0,0,0,45,0,1
22737,25,0,404616,0,13,0,0,0,0,0,0,0,40,0,1
22738,27,0,169460,0,13,0,0,0,0,0,0,0,40,0,0
22739,25,0,240081,0,9,0,0,0,0,0,0,0,40,0,0
22740,22,0,147655,0,10,0,0,0,0,1,0,0,40,0,0
22741,26,0,90277,0,9,0,0,0,0,0,0,0,40,0,0
22742,49,0,60751,0,9,0,0,0,0,0,0,0,40,0,0
22743,44,0,194636,0,9,0,0,0,0,0,3137,0,50,0,0
22744,37,0,154641,0,12,0,0,0,0,0,2105,0,50,0,0
22745,39,0,491000,0,13,0,0,0,0,0,0,0,45,0,0
22746,33,0,399088,0,9,0,0,0,0,1,0,0,40,0,0
22747,41,0,186909,0,14,0,0,0,0,1,0,1902,35,0,1
22748,65,0,105491,0,13,0,0,0,0,0,99999,0,40,0,1
22749,40,0,34987,0,13,0,0,0,0,0,0,0,53,0,0
22750,26,0,167835,0,13,0,0,0,0,1,0,0,20,0,0
22751,31,0,288983,0,10,0,0,0,0,0,0,0,40,0,0
22752,28,0,266070,0,10,0,0,0,0,1,0,0,40,0,0
22753,71,0,110380,0,9,0,0,0,0,0,0,2467,52,0,0
22754,25,0,31873,0,13,0,0,0,0,1,0,0,40,0,0
22755,25,0,294400,0,4,0,0,0,0,0,0,0,60,0,0
22756,19,0,184308,0,10,0,0,0,0,1,0,0,30,0,0
22757,36,0,175769,0,15,0,0,0,0,0,0,0,60,0,0
22758,56,0,182273,0,9,0,0,0,0,0,0,0,40,0,0
22759,34,0,106541,0,10,0,0,0,0,0,0,0,40,0,0
22760,39,0,138192,0,13,0,0,0,0,0,0,0,40,0,1
22761,31,0,196791,0,15,0,0,0,0,1,0,0,45,0,1
22762,22,0,223019,0,9,0,0,0,0,1,0,0,20,0,0
22763,44,0,109273,0,10,0,0,0,0,0,0,0,38,0,0
22764,60,0,95490,0,9,0,0,0,0,0,0,0,45,0,0
22765,65,0,149131,0,7,0,0,0,0,0,0,0,40,0,0
22766,44,0,219155,0,10,0,0,0,0,0,0,0,50,0,1
22767,53,0,82783,0,9,0,0,0,0,0,0,0,40,0,0
22768,28,0,214858,0,9,0,0,0,0,0,0,0,40,0,0
22769,41,0,170230,0,13,0,0,0,0,1,0,0,45,0,0
22770,40,0,209344,0,9,0,0,0,0,1,0,0,15,0,0
22771,35,0,90406,0,7,0,0,0,0,1,0,0,40,0,0
22772,41,0,299813,0,5,0,0,0,0,1,0,0,70,0,0
22773,28,0,188064,0,9,0,0,0,0,0,0,0,35,0,0
22774,53,0,246117,0,9,0,0,0,0,0,0,0,40,0,0
22775,26,0,132749,0,10,0,0,0,0,1,0,0,45,0,0
22776,28,0,201099,0,9,0,0,0,0,1,0,0,40,0,0
22777,27,0,97490,0,10,0,0,0,0,1,0,0,40,0,0
22778,27,0,221252,0,9,0,0,0,0,1,0,0,8,0,0
22779,26,0,116991,0,9,0,0,0,0,0,0,0,40,0,1
22780,53,0,161691,0,9,0,0,0,0,1,0,0,35,0,0
22781,34,0,107793,0,9,0,0,0,0,0,0,0,40,0,1
22782,50,0,194514,0,14,0,0,0,0,0,0,0,50,0,0
22783,30,0,278502,0,9,0,0,0,0,1,0,0,62,0,0
22784,47,0,343742,0,9,0,0,0,0,0,0,0,40,0,0
22785,27,0,204074,0,9,0,0,0,0,0,0,0,40,0,0
22786,55,0,31965,0,10,0,0,0,0,0,0,0,40,0,0
22787,21,0,143604,0,10,0,0,0,0,1,0,0,29,0,0
22788,35,0,174308,0,10,0,0,0,0,0,0,0,40,0,0
22789,31,0,162551,0,8,0,0,0,0,1,0,0,50,0,0
22790,39,0,372525,0,14,0,0,0,0,0,0,0,60,0,1
22791,30,0,75167,0,13,0,0,0,0,0,0,0,55,0,0
22792,39,0,176296,0,9,0,0,0,0,0,0,1887,40,0,1
22793,19,0,93518,0,10,0,0,0,0,1,0,0,20,0,0
22794,25,0,126797,0,9,0,0,0,0,0,0,0,40,0,0
22795,57,0,25124,0,9,0,0,0,0,0,0,0,60,0,0
22796,21,0,112137,0,10,0,0,0,0,1,0,0,20,0,0
22797,30,0,58798,0,4,0,0,0,0,1,0,0,44,0,0
22798,25,0,21472,0,10,0,0,0,0,1,0,0,22,0,0
22799,32,0,90969,0,11,0,0,0,0,0,0,0,45,0,1
22800,26,0,149734,0,9,0,0,0,0,1,0,1594,40,0,0
22801,42,0,52849,0,10,0,0,0,0,0,0,0,40,0,0
22802,39,0,106347,0,10,0,0,0,0,0,0,0,47,0,0
22803,48,0,199735,0,13,0,0,0,0,1,0,0,44,0,0
22804,24,0,488541,0,10,0,0,0,0,1,0,0,35,0,0
22805,46,0,403911,0,11,0,0,0,0,0,0,0,40,0,1
22806,53,0,172991,0,10,0,0,0,0,0,0,0,25,0,0
22807,36,0,210945,0,10,0,0,0,0,0,0,0,70,0,0
22808,34,0,157446,0,9,0,0,0,0,0,0,0,45,0,0
22809,25,0,109390,0,9,0,0,0,0,0,0,0,70,0,0
22810,33,0,134886,0,10,0,0,0,0,1,99999,0,30,0,1
22811,45,0,144579,0,13,0,0,0,0,0,0,0,40,0,1
22812,31,0,203488,0,12,0,0,0,0,0,0,0,40,0,0
22813,21,0,202871,0,9,0,0,0,0,0,0,0,20,0,0
22814,33,0,175412,0,5,0,0,0,0,0,114,0,55,0,0
22815,44,0,336906,0,10,0,0,0,0,1,0,0,40,0,0
22816,34,0,177596,0,11,0,0,0,0,1,0,0,40,0,1
22817,30,0,79448,0,10,0,0,0,0,1,0,0,10,0,0
22818,32,0,191731,0,10,0,0,0,0,1,0,0,40,0,0
22819,46,0,233014,0,9,0,0,0,0,1,0,0,40,0,0
22820,29,0,133937,0,13,0,0,0,0,0,0,0,40,0,1
22821,20,0,219211,0,10,0,0,0,0,0,0,0,20,0,0
22822,35,0,94529,0,9,0,0,0,0,1,0,0,40,0,0
22823,35,0,247547,0,9,0,0,0,0,1,0,0,40,0,0
22824,29,0,29361,0,9,0,0,0,0,1,0,0,38,0,0
22825,21,0,166851,0,9,0,0,0,0,0,0,0,40,0,0
22826,43,0,197069,0,13,0,0,0,0,0,0,0,40,0,1
22827,33,0,153588,0,9,0,0,0,0,0,0,0,40,0,0
22828,61,0,151369,0,15,0,0,0,0,0,0,0,50,0,1
22829,42,0,174112,0,14,0,0,0,0,1,0,0,40,0,0
22830,33,0,520033,0,8,0,0,0,0,1,0,0,40,0,0
22831,35,0,194828,0,10,0,0,0,0,1,0,0,40,0,0
22832,32,0,216908,0,9,0,0,0,0,0,0,0,24,0,0
22833,22,0,126613,0,10,0,0,0,0,1,0,0,20,0,0
22834,61,0,26254,0,9,0,0,0,0,1,0,0,40,0,0
22835,28,0,54042,0,11,0,0,0,0,1,2463,0,35,0,0
22836,24,0,67804,0,9,0,0,0,0,0,0,0,40,0,0
22837,58,0,53481,0,14,0,0,0,0,0,0,0,35,0,0
22838,42,0,412379,0,9,0,0,0,0,0,0,0,40,0,0
